
task_id,transaction_id,region,user_id,role,variant,step_index,action_name,application,duration_sec,start_time_sec,end_time_sec,decision_outcome,auto_score
invoice_approval,TX0244,LATAM,U942,Manager,A,6,approve_invoice,SAP,20.39,129.75,150.15,approved,0.6
invoice_approval,TX0244,LATAM,U942,Manager,A,7,record_log,Excel,17.6,150.15,167.75,approved,0.9
invoice_approval,TX0244,LATAM,U942,Manager,A,8,notify_requester,Outlook,9.26,167.75,177.01,approved,0.8
invoice_approval,TX0245,LATAM,U112,Manager,E,1,read_email,Outlook,23.57,0.0,23.57,,0.8
invoice_approval,TX0245,LATAM,U112,Manager,E,2,download_attachment,Outlook,7.39,23.57,30.96,,0.8
invoice_approval,TX0245,LATAM,U112,Manager,E,3,open_invoice,PDF Viewer,11.6,30.96,42.56,,0.9
invoice_approval,TX0245,LATAM,U112,Manager,E,4,validate_invoice_data,SAP,30.95,42.56,73.51,,0.6
invoice_approval,TX0245,LATAM,U112,Manager,E,5,check_tolerance,SAP,34.01,73.51,107.51,exceeds_tolerance,0.6
invoice_approval,TX0245,LATAM,U112,Manager,E,6,approve_invoice,SAP,16.39,107.51,123.91,approved,0.6
invoice_approval,TX0245,LATAM,U112,Manager,E,7,record_log,Excel,11.46,123.91,135.37,approved,0.9
invoice_approval,TX0245,LATAM,U112,Manager,E,8,compile_summary,Excel,51.91,135.37,187.28,approved,0.9
invoice_approval,TX0245,LATAM,U112,Manager,E,9,notify_requester,Outlook,8.32,187.28,195.59,approved,0.8
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,1,read_email,Outlook,15.52,0.0,15.52,,0.8
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,2,download_attachment,Outlook,9.39,15.52,24.91,,0.8
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,3,open_invoice,PDF Viewer,11.67,24.91,36.58,,0.9
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,4,validate_invoice_data,SAP,45.22,36.58,81.8,,0.6
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,5,check_tolerance,SAP,19.08,81.8,100.88,exceeds_tolerance,0.6
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,6,send_for_review,Outlook,51.24,100.88,152.12,requires_review,0.8
invoice_approval,TX0246,NorthAmerica,U904,AP Clerk,D,7,end_process,-,1.0,152.12,153.12,requires_review,0.6
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,1,read_email,Outlook,22.75,0.0,22.75,,0.8
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,2,download_attachment,Outlook,12.07,22.75,34.82,,0.8
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,3,open_invoice,PDF Viewer,12.7,34.82,47.53,,0.9
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,4,validate_invoice_data,SAP,41.29,47.53,88.82,,0.6
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,5,check_tolerance,SAP,43.2,88.82,132.02,within_tolerance,0.6
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,6,approve_invoice,SAP,25.97,132.02,157.98,approved,0.6
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,7,record_log,Excel,14.51,157.98,172.5,approved,0.9
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,8,update_local_log,Notepad,21.75,172.5,194.24,approved,0.9
invoice_approval,TX0247,NorthAmerica,U511,AP Clerk,C,9,notify_requester,Outlook,8.45,194.24,202.69,approved,0.8
invoice_approval,TX0248,APAC,U978,Manager,D,1,read_email,Outlook,28.22,0.0,28.22,,0.8
invoice_approval,TX0248,APAC,U978,Manager,D,2,download_attachment,Outlook,13.5,28.22,41.72,,0.8
invoice_approval,TX0248,APAC,U978,Manager,D,3,open_invoice,PDF Viewer,22.19,41.72,63.91,,0.9
invoice_approval,TX0248,APAC,U978,Manager,D,4,validate_invoice_data,SAP,60.22,63.91,124.13,,0.6
invoice_approval,TX0248,APAC,U978,Manager,D,5,check_tolerance,SAP,15.99,124.13,140.11,within_tolerance,0.6
invoice_approval,TX0248,APAC,U978,Manager,D,6,send_for_review,Outlook,56.54,140.11,196.66,requires_review,0.8
invoice_approval,TX0248,APAC,U978,Manager,D,7,end_process,-,1.0,196.66,197.66,requires_review,0.6
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,1,read_email,Outlook,23.6,0.0,23.6,,0.8
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,2,download_attachment,Outlook,6.4,23.6,30.0,,0.8
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,3,open_invoice,PDF Viewer,15.47,30.0,45.47,,0.9
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,4,validate_invoice_data,SAP,37.61,45.47,83.08,,0.6
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,5,check_tolerance,SAP,31.94,83.08,115.02,within_tolerance,0.6
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,6,approve_invoice,SAP,33.64,115.02,148.66,approved,0.6
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,7,manager_approval,Outlook,69.45,148.66,218.11,approved,0.8
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,8,record_log,Excel,9.28,218.11,227.39,approved,0.9
invoice_approval,TX0249,EMEA,U943,AP Clerk,B,9,notify_requester,Outlook,11.99,227.39,239.38,approved,0.8
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,1,read_email,Outlook,22.37,0.0,22.37,,0.8
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,2,download_attachment,Outlook,8.58,22.37,30.95,,0.8
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,3,open_invoice,PDF Viewer,15.97,30.95,46.92,,0.9
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,4,validate_invoice_data,SAP,40.92,46.92,87.84,,0.6
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,5,check_tolerance,SAP,37.18,87.84,125.02,exceeds_tolerance,0.6
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,6,send_for_review,Outlook,52.95,125.02,177.98,requires_review,0.8
invoice_approval,TX0250,NorthAmerica,U129,AP Clerk,D,7,end_process,-,1.0,177.98,178.98,requires_review,0.6
invoice_approval,TX0251,LATAM,U226,Manager,C,1,read_email,Outlook,24.11,0.0,24.11,,0.8
invoice_approval,TX0251,LATAM,U226,Manager,C,2,download_attachment,Outlook,10.18,24.11,34.29,,0.8
invoice_approval,TX0251,LATAM,U226,Manager,C,3,open_invoice,PDF Viewer,19.63,34.29,53.91,,0.9
invoice_approval,TX0251,LATAM,U226,Manager,C,4,validate_invoice_data,SAP,16.02,53.91,69.93,,0.6
invoice_approval,TX0251,LATAM,U226,Manager,C,5,check_tolerance,SAP,36.76,69.93,106.69,within_tolerance,0.6
invoice_approval,TX0251,LATAM,U226,Manager,C,6,approve_invoice,SAP,19.77,106.69,126.46,approved,0.6
invoice_approval,TX0251,LATAM,U226,Manager,C,7,record_log,Excel,13.84,126.46,140.3,approved,0.9
invoice_approval,TX0251,LATAM,U226,Manager,C,8,update_local_log,Notepad,22.02,140.3,162.32,approved,0.9
invoice_approval,TX0251,LATAM,U226,Manager,C,9,notify_requester,Outlook,8.68,162.32,171.0,approved,0.8
invoice_approval,TX0252,Americas,U495,AP Clerk,A,1,read_email,Outlook,25.28,0.0,25.28,,0.8
invoice_approval,TX0252,Americas,U495,AP Clerk,A,2,download_attachment,Outlook,5.85,25.28,31.13,,0.8
invoice_approval,TX0252,Americas,U495,AP Clerk,A,3,open_invoice,PDF Viewer,15.63,31.13,46.76,,0.9
invoice_approval,TX0252,Americas,U495,AP Clerk,A,4,validate_invoice_data,SAP,46.9,46.76,93.66,,0.6
invoice_approval,TX0252,Americas,U495,AP Clerk,A,5,check_tolerance,SAP,30.85,93.66,124.51,within_tolerance,0.6
invoice_approval,TX0252,Americas,U495,AP Clerk,A,6,approve_invoice,SAP,29.03,124.51,153.54,approved,0.6
invoice_approval,TX0252,Americas,U495,AP Clerk,A,7,record_log,Excel,7.03,153.54,160.57,approved,0.9
invoice_approval,TX0252,Americas,U495,AP Clerk,A,8,notify_requester,Outlook,9.67,160.57,170.24,approved,0.8
invoice_approval,TX0253,Americas,U235,Manager,B,1,read_email,Outlook,19.48,0.0,19.48,,0.8
invoice_approval,TX0253,Americas,U235,Manager,B,2,download_attachment,Outlook,9.77,19.48,29.24,,0.8
invoice_approval,TX0253,Americas,U235,Manager,B,3,open_invoice,PDF Viewer,14.89,29.24,44.13,,0.9
invoice_approval,TX0253,Americas,U235,Manager,B,4,validate_invoice_data,SAP,58.08,44.13,102.22,,0.6
invoice_approval,TX0253,Americas,U235,Manager,B,5,check_tolerance,SAP,22.86,102.22,125.08,within_tolerance,0.6
invoice_approval,TX0253,Americas,U235,Manager,B,6,approve_invoice,SAP,39.73,125.08,164.81,approved,0.6
invoice_approval,TX0253,Americas,U235,Manager,B,7,manager_approval,Outlook,47.06,164.81,211.87,approved,0.8
invoice_approval,TX0253,Americas,U235,Manager,B,8,record_log,Excel,16.79,211.87,228.66,approved,0.9
invoice_approval,TX0253,Americas,U235,Manager,B,9,notify_requester,Outlook,9.11,228.66,237.78,approved,0.8
invoice_approval,TX0254,LATAM,U633,Supervisor,A,1,read_email,Outlook,23.1,0.0,23.1,,0.8
invoice_approval,TX0254,LATAM,U633,Supervisor,A,2,download_attachment,Outlook,8.89,23.1,31.99,,0.8
invoice_approval,TX0254,LATAM,U633,Supervisor,A,3,open_invoice,PDF Viewer,16.12,31.99,48.11,,0.9
invoice_approval,TX0254,LATAM,U633,Supervisor,A,4,validate_invoice_data,SAP,25.3,48.11,73.41,,0.6
invoice_approval,TX0254,LATAM,U633,Supervisor,A,5,check_tolerance,SAP,29.15,73.41,102.56,within_tolerance,0.6
invoice_approval,TX0254,LATAM,U633,Supervisor,A,6,approve_invoice,SAP,18.9,102.56,121.46,approved,0.6
invoice_approval,TX0254,LATAM,U633,Supervisor,A,7,record_log,Excel,19.1,121.46,140.56,approved,0.9
invoice_approval,TX0254,LATAM,U633,Supervisor,A,8,notify_requester,Outlook,8.7,140.56,149.26,approved,0.8
invoice_approval,TX0255,Americas,U444,Analyst,B,1,read_email,Outlook,17.34,0.0,17.34,,0.8
invoice_approval,TX0255,Americas,U444,Analyst,B,2,download_attachment,Outlook,6.21,17.34,23.55,,0.8
invoice_approval,TX0255,Americas,U444,Analyst,B,3,open_invoice,PDF Viewer,8.85,23.55,32.4,,0.9
invoice_approval,TX0255,Americas,U444,Analyst,B,4,validate_invoice_data,SAP,38.9,32.4,71.3,,0.6
invoice_approval,TX0255,Americas,U444,Analyst,B,5,check_tolerance,SAP,42.58,71.3,113.88,within_tolerance,0.6
invoice_approval,TX0255,Americas,U444,Analyst,B,6,approve_invoice,SAP,23.97,113.88,137.84,approved,0.6
invoice_approval,TX0255,Americas,U444,Analyst,B,7,manager_approval,Outlook,68.15,137.84,206.0,approved,0.8
invoice_approval,TX0255,Americas,U444,Analyst,B,8,record_log,Excel,15.83,206.0,221.83,approved,0.9
invoice_approval,TX0255,Americas,U444,Analyst,B,9,notify_requester,Outlook,5.73,221.83,227.56,approved,0.8
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,1,read_email,Outlook,18.69,0.0,18.69,,0.8
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,2,download_attachment,Outlook,5.69,18.69,24.38,,0.8
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,3,open_invoice,PDF Viewer,18.1,24.38,42.48,,0.9
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,4,validate_invoice_data,SAP,39.88,42.48,82.36,,0.6
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,5,check_tolerance,SAP,23.08,82.36,105.44,exceeds_tolerance,0.6
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,6,approve_invoice,SAP,27.91,105.44,133.36,approved,0.6
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,7,manager_approval,Outlook,54.91,133.36,188.27,approved,0.8
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,8,record_log,Excel,9.97,188.27,198.23,approved,0.9
invoice_approval,TX0256,NorthAmerica,U427,Manager,B,9,notify_requester,Outlook,11.19,198.23,209.42,approved,0.8
invoice_approval,TX0257,EMEA,U753,Manager,C,1,read_email,Outlook,27.48,0.0,27.48,,0.8
invoice_approval,TX0257,EMEA,U753,Manager,C,2,download_attachment,Outlook,13.73,27.48,41.21,,0.8
invoice_approval,TX0257,EMEA,U753,Manager,C,3,open_invoice,PDF Viewer,11.69,41.21,52.9,,0.9
invoice_approval,TX0257,EMEA,U753,Manager,C,4,validate_invoice_data,SAP,20.7,52.9,73.6,,0.6
invoice_approval,TX0257,EMEA,U753,Manager,C,5,check_tolerance,SAP,29.29,73.6,102.89,within_tolerance,0.6
invoice_approval,TX0257,EMEA,U753,Manager,C,6,approve_invoice,SAP,27.71,102.89,130.6,approved,0.6
invoice_approval,TX0257,EMEA,U753,Manager,C,7,record_log,Excel,13.23,130.6,143.83,approved,0.9
invoice_approval,TX0257,EMEA,U753,Manager,C,8,update_local_log,Notepad,22.14,143.83,165.97,approved,0.9
invoice_approval,TX0257,EMEA,U753,Manager,C,9,notify_requester,Outlook,10.6,165.97,176.57,approved,0.8
invoice_approval,TX0258,APAC,U672,Manager,C,1,read_email,Outlook,23.08,0.0,23.08,,0.8
invoice_approval,TX0258,APAC,U672,Manager,C,2,download_attachment,Outlook,14.13,23.08,37.21,,0.8
invoice_approval,TX0258,APAC,U672,Manager,C,3,open_invoice,PDF Viewer,14.11,37.21,51.33,,0.9
invoice_approval,TX0258,APAC,U672,Manager,C,4,validate_invoice_data,SAP,43.71,51.33,95.04,,0.6
invoice_approval,TX0258,APAC,U672,Manager,C,5,check_tolerance,SAP,21.88,95.04,116.93,within_tolerance,0.6
invoice_approval,TX0258,APAC,U672,Manager,C,6,approve_invoice,SAP,32.82,116.93,149.74,approved,0.6
invoice_approval,TX0258,APAC,U672,Manager,C,7,record_log,Excel,15.85,149.74,165.59,approved,0.9
invoice_approval,TX0258,APAC,U672,Manager,C,8,update_local_log,Notepad,15.64,165.59,181.24,approved,0.9
invoice_approval,TX0258,APAC,U672,Manager,C,9,notify_requester,Outlook,9.89,181.24,191.13,approved,0.8
invoice_approval,TX0259,Americas,U987,Manager,B,1,read_email,Outlook,24.16,0.0,24.16,,0.8
invoice_approval,TX0259,Americas,U987,Manager,B,2,download_attachment,Outlook,6.34,24.16,30.51,,0.8
invoice_approval,TX0259,Americas,U987,Manager,B,3,open_invoice,PDF Viewer,12.31,30.51,42.81,,0.9
invoice_approval,TX0259,Americas,U987,Manager,B,4,validate_invoice_data,SAP,33.52,42.81,76.34,,0.6
invoice_approval,TX0259,Americas,U987,Manager,B,5,check_tolerance,SAP,30.91,76.34,107.25,exceeds_tolerance,0.6
invoice_approval,TX0259,Americas,U987,Manager,B,6,approve_invoice,SAP,21.89,107.25,129.14,approved,0.6
invoice_approval,TX0259,Americas,U987,Manager,B,7,manager_approval,Outlook,43.29,129.14,172.43,approved,0.8
invoice_approval,TX0259,Americas,U987,Manager,B,8,record_log,Excel,8.08,172.43,180.52,approved,0.9
invoice_approval,TX0259,Americas,U987,Manager,B,9,notify_requester,Outlook,12.1,180.52,192.62,approved,0.8
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,1,read_email,Outlook,30.53,0.0,30.53,,0.8
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,2,download_attachment,Outlook,9.49,30.53,40.02,,0.8
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,3,open_invoice,PDF Viewer,17.22,40.02,57.24,,0.9
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,4,validate_invoice_data,SAP,39.53,57.24,96.77,,0.6
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,5,check_tolerance,SAP,33.27,96.77,130.05,exceeds_tolerance,0.6
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,6,approve_invoice,SAP,22.12,130.05,152.17,approved,0.6
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,7,record_log,Excel,9.17,152.17,161.34,approved,0.9
invoice_approval,TX0260,EMEA,U305,AP Clerk,A,8,notify_requester,Outlook,15.1,161.34,176.44,approved,0.8
invoice_approval,TX0261,APAC,U104,AP Clerk,C,1,read_email,Outlook,22.18,0.0,22.18,,0.8
invoice_approval,TX0261,APAC,U104,AP Clerk,C,2,download_attachment,Outlook,15.0,22.18,37.18,,0.8
invoice_approval,TX0261,APAC,U104,AP Clerk,C,3,open_invoice,PDF Viewer,12.92,37.18,50.09,,0.9
invoice_approval,TX0261,APAC,U104,AP Clerk,C,4,validate_invoice_data,SAP,37.29,50.09,87.39,,0.6
invoice_approval,TX0261,APAC,U104,AP Clerk,C,5,check_tolerance,SAP,33.05,87.39,120.44,exceeds_tolerance,0.6
invoice_approval,TX0261,APAC,U104,AP Clerk,C,6,approve_invoice,SAP,14.82,120.44,135.26,approved,0.6
invoice_approval,TX0261,APAC,U104,AP Clerk,C,7,record_log,Excel,11.12,135.26,146.38,approved,0.9
invoice_approval,TX0261,APAC,U104,AP Clerk,C,8,update_local_log,Notepad,22.14,146.38,168.52,approved,0.9
invoice_approval,TX0261,APAC,U104,AP Clerk,C,9,notify_requester,Outlook,7.94,168.52,176.47,approved,0.8
invoice_approval,TX0262,Americas,U304,Manager,A,1,read_email,Outlook,22.46,0.0,22.46,,0.8
invoice_approval,TX0262,Americas,U304,Manager,A,2,download_attachment,Outlook,16.02,22.46,38.48,,0.8
invoice_approval,TX0262,Americas,U304,Manager,A,3,open_invoice,PDF Viewer,12.4,38.48,50.87,,0.9
invoice_approval,TX0262,Americas,U304,Manager,A,4,validate_invoice_data,SAP,40.53,50.87,91.4,,0.6
invoice_approval,TX0262,Americas,U304,Manager,A,5,check_tolerance,SAP,20.16,91.4,111.57,exceeds_tolerance,0.6
invoice_approval,TX0262,Americas,U304,Manager,A,6,approve_invoice,SAP,34.76,111.57,146.32,approved,0.6
invoice_approval,TX0262,Americas,U304,Manager,A,7,record_log,Excel,15.17,146.32,161.49,approved,0.9
invoice_approval,TX0262,Americas,U304,Manager,A,8,notify_requester,Outlook,10.61,161.49,172.1,approved,0.8
invoice_approval,TX0263,APAC,U492,AP Clerk,A,1,read_email,Outlook,30.12,0.0,30.12,,0.8
invoice_approval,TX0263,APAC,U492,AP Clerk,A,2,download_attachment,Outlook,9.62,30.12,39.74,,0.8
invoice_approval,TX0263,APAC,U492,AP Clerk,A,3,open_invoice,PDF Viewer,16.38,39.74,56.12,,0.9
invoice_approval,TX0263,APAC,U492,AP Clerk,A,4,validate_invoice_data,SAP,63.36,56.12,119.48,,0.6
invoice_approval,TX0263,APAC,U492,AP Clerk,A,5,check_tolerance,SAP,35.52,119.48,155.0,within_tolerance,0.6
invoice_approval,TX0263,APAC,U492,AP Clerk,A,6,approve_invoice,SAP,17.75,155.0,172.74,approved,0.6
invoice_approval,TX0263,APAC,U492,AP Clerk,A,7,record_log,Excel,14.38,172.74,187.12,approved,0.9
invoice_approval,TX0263,APAC,U492,AP Clerk,A,8,notify_requester,Outlook,7.21,187.12,194.34,approved,0.8
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,1,read_email,Outlook,23.08,0.0,23.08,,0.8
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,2,download_attachment,Outlook,12.75,23.08,35.84,,0.8
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,3,open_invoice,PDF Viewer,24.01,35.84,59.85,,0.9
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,4,validate_invoice_data,SAP,48.85,59.85,108.7,,0.6
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,5,check_tolerance,SAP,26.0,108.7,134.7,within_tolerance,0.6
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,6,approve_invoice,SAP,24.55,134.7,159.25,approved,0.6
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,7,record_log,Excel,12.9,159.25,172.15,approved,0.9
invoice_approval,TX0264,EMEA,U601,AP Clerk,A,8,notify_requester,Outlook,9.73,172.15,181.88,approved,0.8
invoice_approval,TX0265,EMEA,U828,Manager,A,1,read_email,Outlook,13.36,0.0,13.36,,0.8
invoice_approval,TX0265,EMEA,U828,Manager,A,2,download_attachment,Outlook,15.97,13.36,29.33,,0.8
invoice_approval,TX0265,EMEA,U828,Manager,A,3,open_invoice,PDF Viewer,16.9,29.33,46.23,,0.9
invoice_approval,TX0265,EMEA,U828,Manager,A,4,validate_invoice_data,SAP,39.55,46.23,85.78,,0.6
invoice_approval,TX0265,EMEA,U828,Manager,A,5,check_tolerance,SAP,39.89,85.78,125.67,exceeds_tolerance,0.6
invoice_approval,TX0265,EMEA,U828,Manager,A,6,approve_invoice,SAP,33.83,125.67,159.5,approved,0.6
invoice_approval,TX0265,EMEA,U828,Manager,A,7,record_log,Excel,14.8,159.5,174.31,approved,0.9
invoice_approval,TX0265,EMEA,U828,Manager,A,8,notify_requester,Outlook,9.77,174.31,184.08,approved,0.8
invoice_approval,TX0266,Americas,U489,AP Clerk,B,1,read_email,Outlook,19.18,0.0,19.18,,0.8
invoice_approval,TX0266,Americas,U489,AP Clerk,B,2,download_attachment,Outlook,9.92,19.18,29.1,,0.8
invoice_approval,TX0266,Americas,U489,AP Clerk,B,3,open_invoice,PDF Viewer,21.22,29.1,50.32,,0.9
invoice_approval,TX0266,Americas,U489,AP Clerk,B,4,validate_invoice_data,SAP,44.2,50.32,94.52,,0.6
invoice_approval,TX0266,Americas,U489,AP Clerk,B,5,check_tolerance,SAP,41.7,94.52,136.22,exceeds_tolerance,0.6
invoice_approval,TX0266,Americas,U489,AP Clerk,B,6,approve_invoice,SAP,22.57,136.22,158.79,approved,0.6
invoice_approval,TX0266,Americas,U489,AP Clerk,B,7,manager_approval,Outlook,63.3,158.79,222.09,approved,0.8
invoice_approval,TX0266,Americas,U489,AP Clerk,B,8,record_log,Excel,9.46,222.09,231.55,approved,0.9
invoice_approval,TX0266,Americas,U489,AP Clerk,B,9,notify_requester,Outlook,9.64,231.55,241.19,approved,0.8
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,1,read_email,Outlook,16.99,0.0,16.99,,0.8
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,2,download_attachment,Outlook,8.35,16.99,25.34,,0.8
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,3,open_invoice,PDF Viewer,16.02,25.34,41.36,,0.9
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,4,validate_invoice_data,SAP,28.54,41.36,69.9,,0.6
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,5,check_tolerance,SAP,19.25,69.9,89.15,within_tolerance,0.6
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,6,approve_invoice,SAP,18.42,89.15,107.57,approved,0.6
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,7,manager_approval,Outlook,73.92,107.57,181.49,approved,0.8
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,8,record_log,Excel,14.37,181.49,195.85,approved,0.9
invoice_approval,TX0267,EMEA,U207,AP Clerk,B,9,notify_requester,Outlook,9.0,195.85,204.86,approved,0.8
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,1,read_email,Outlook,21.59,0.0,21.59,,0.8
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,2,download_attachment,Outlook,7.82,21.59,29.41,,0.8
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,3,open_invoice,PDF Viewer,15.35,29.41,44.77,,0.9
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,4,validate_invoice_data,SAP,44.3,44.77,89.07,,0.6
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,5,check_tolerance,SAP,30.28,89.07,119.35,exceeds_tolerance,0.6
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,6,approve_invoice,SAP,18.74,119.35,138.09,approved,0.6
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,7,manager_approval,Outlook,52.13,138.09,190.22,approved,0.8
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,8,record_log,Excel,21.61,190.22,211.83,approved,0.9
invoice_approval,TX0268,NorthAmerica,U312,Manager,B,9,notify_requester,Outlook,8.91,211.83,220.74,approved,0.8
invoice_approval,TX0269,Americas,U203,Supervisor,C,1,read_email,Outlook,16.6,0.0,16.6,,0.8
invoice_approval,TX0269,Americas,U203,Supervisor,C,2,download_attachment,Outlook,7.39,16.6,23.99,,0.8
invoice_approval,TX0269,Americas,U203,Supervisor,C,3,open_invoice,PDF Viewer,18.1,23.99,42.09,,0.9
invoice_approval,TX0269,Americas,U203,Supervisor,C,4,validate_invoice_data,SAP,38.89,42.09,80.97,,0.6
invoice_approval,TX0269,Americas,U203,Supervisor,C,5,check_tolerance,SAP,43.93,80.97,124.91,within_tolerance,0.6
invoice_approval,TX0269,Americas,U203,Supervisor,C,6,approve_invoice,SAP,28.4,124.91,153.31,approved,0.6
invoice_approval,TX0269,Americas,U203,Supervisor,C,7,record_log,Excel,17.27,153.31,170.57,approved,0.9
invoice_approval,TX0269,Americas,U203,Supervisor,C,8,update_local_log,Notepad,16.22,170.57,186.79,approved,0.9
invoice_approval,TX0269,Americas,U203,Supervisor,C,9,notify_requester,Outlook,9.06,186.79,195.86,approved,0.8
invoice_approval,TX0270,Americas,U876,Supervisor,A,1,read_email,Outlook,15.28,0.0,15.28,,0.8
invoice_approval,TX0270,Americas,U876,Supervisor,A,2,download_attachment,Outlook,11.63,15.28,26.91,,0.8
invoice_approval,TX0270,Americas,U876,Supervisor,A,3,open_invoice,PDF Viewer,15.13,26.91,42.05,,0.9
invoice_approval,TX0270,Americas,U876,Supervisor,A,4,validate_invoice_data,SAP,34.63,42.05,76.67,,0.6
invoice_approval,TX0270,Americas,U876,Supervisor,A,5,check_tolerance,SAP,24.3,76.67,100.97,within_tolerance,0.6
invoice_approval,TX0270,Americas,U876,Supervisor,A,6,approve_invoice,SAP,29.56,100.97,130.52,approved,0.6
invoice_approval,TX0270,Americas,U876,Supervisor,A,7,record_log,Excel,14.12,130.52,144.64,approved,0.9
invoice_approval,TX0270,Americas,U876,Supervisor,A,8,notify_requester,Outlook,9.79,144.64,154.44,approved,0.8
invoice_approval,TX0271,APAC,U510,AP Clerk,A,1,read_email,Outlook,15.2,0.0,15.2,,0.8
invoice_approval,TX0271,APAC,U510,AP Clerk,A,2,download_attachment,Outlook,4.51,15.2,19.71,,0.8
invoice_approval,TX0271,APAC,U510,AP Clerk,A,3,open_invoice,PDF Viewer,17.05,19.71,36.76,,0.9
invoice_approval,TX0271,APAC,U510,AP Clerk,A,4,validate_invoice_data,SAP,35.79,36.76,72.55,,0.6
invoice_approval,TX0271,APAC,U510,AP Clerk,A,5,check_tolerance,SAP,21.52,72.55,94.07,within_tolerance,0.6
invoice_approval,TX0271,APAC,U510,AP Clerk,A,6,approve_invoice,SAP,27.74,94.07,121.81,approved,0.6
invoice_approval,TX0271,APAC,U510,AP Clerk,A,7,record_log,Excel,13.41,121.81,135.22,approved,0.9
invoice_approval,TX0271,APAC,U510,AP Clerk,A,8,notify_requester,Outlook,12.17,135.22,147.39,approved,0.8
invoice_approval,TX0272,EMEA,U704,AP Clerk,A,1,read_email,Outlook,25.95,0.0,25.95,,0.8
invoice_approval,TX0272,EMEA,U704,AP Clerk,A,2,download_attachment,Outlook,7.08,25.95,33.03,,0.8
invoice_approval,TX0272,EMEA,U704,AP Clerk,A,3,open_invoice,PDF Viewer,13.2,33.03,46.23,,0.9
invoice_approval,TX0272,EMEA,U704,AP Clerk,A,4,validate_invoice_data,SAP,26.7,46.23,72.93,,0.6
